product_name,category,price,sales_date,day_of_week,holiday,number_of_items_sold,total_revenue,sales_time,product_id,buyer_gender
Milk packet,Dairy,80,3/4/2023,Saturday,TRUE,15,1200,14:07,1022,Men
Eggs,Dairy,134,3/4/2023,Saturday,TRUE,7,938,12:00,1041,Men
Eggs,Dairy,134,3/4/2023,Saturday,TRUE,12,1608,12:36,1041,Men
Bread package,Bakery,55,3/4/2023,Saturday,TRUE,5,275,14:02,1011,Men
Eggs,Dairy,134,3/4/2023,Saturday,TRUE,14,1876,7:39,1041,Men
Milk packet,Dairy,80,3/4/2023,Saturday,TRUE,18,1440,12:22,1022,Women
Eggs,Dairy,134,3/4/2023,Saturday,TRUE,5,670,9:48,1041,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,13,3705,9:02,1078,Men
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,8,440,17:14,1011,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,17,4845,8:44,1078,Women
Milk packet,Dairy,80,3/5/2023,Sunday,TRUE,13,1040,7:01,1022,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,13,3705,7:19,1078,Women
Milk packet,Dairy,80,3/5/2023,Sunday,TRUE,7,560,9:19,1022,Women
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,6,330,7:59,1011,Men
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,7,385,15:47,1011,Women
Milk packet,Dairy,80,3/5/2023,Sunday,TRUE,6,480,8:18,1022,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,13,3705,12:32,1078,Men
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,5,1750,11:52,1091,Women
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,17,935,13:01,1011,Women
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,9,495,14:48,1011,Men
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,5,1750,13:07,1091,Women
Eggs,Dairy,134,3/5/2023,Sunday,TRUE,4,536,8:33,1041,Men
Milk packet,Dairy,80,3/5/2023,Sunday,TRUE,17,1360,17:02,1022,Women
Milk packet,Dairy,80,3/5/2023,Sunday,TRUE,3,240,9:36,1022,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,9,2565,18:38,1078,Women
Milk packet,Dairy,80,3/5/2023,Sunday,TRUE,18,1440,8:28,1022,Men
Butter,Dairy,285,3/5/2023,Sunday,TRUE,7,1995,8:22,1078,Men
Butter,Dairy,285,3/5/2023,Sunday,TRUE,2,570,7:39,1078,Men
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,14,4900,14:04,1091,Women
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,12,4200,15:39,1091,Women
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,16,5600,8:32,1091,Women
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,17,5950,12:51,1091,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,19,5415,15:58,1078,Men
Milk packet,Dairy,80,3/5/2023,Sunday,TRUE,1,80,16:14,1022,Women
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,5,1750,8:57,1091,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,11,3135,8:20,1078,Women
Milk packet,Dairy,80,3/5/2023,Sunday,TRUE,9,720,8:19,1022,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,14,3990,15:10,1078,Men
Eggs,Dairy,134,3/5/2023,Sunday,TRUE,12,1608,9:08,1041,Women
Eggs,Dairy,134,3/5/2023,Sunday,TRUE,13,1742,18:29,1041,Men
Eggs,Dairy,134,3/5/2023,Sunday,TRUE,9,1206,19:13,1041,Men
Milk packet,Dairy,80,3/5/2023,Sunday,TRUE,9,720,7:41,1022,Women
Eggs,Dairy,134,3/5/2023,Sunday,TRUE,10,1340,7:29,1041,Women
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,7,385,9:20,1011,Women
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,3,165,12:49,1011,Men
Milk packet,Dairy,80,3/5/2023,Sunday,TRUE,17,1360,8:07,1022,Women
Eggs,Dairy,134,3/5/2023,Sunday,TRUE,2,268,12:43,1041,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,19,5415,17:06,1078,Men
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,10,550,11:52,1011,Men
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,13,715,7:39,1011,Men
Eggs,Dairy,134,3/5/2023,Sunday,TRUE,17,2278,7:03,1041,Women
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,16,5600,15:09,1091,Women
Eggs,Dairy,134,3/5/2023,Sunday,TRUE,19,2546,12:16,1041,Men
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,18,990,15:42,1011,Women
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,15,5250,19:49,1091,Women
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,19,1045,13:12,1011,Men
Eggs,Dairy,134,3/5/2023,Sunday,TRUE,10,1340,9:02,1041,Men
Bread package,Bakery,55,3/5/2023,Sunday,TRUE,13,715,8:49,1011,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,12,3420,17:02,1078,Men
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,11,3850,13:18,1091,Women
Butter,Dairy,285,3/5/2023,Sunday,TRUE,18,5130,18:35,1078,Women
Jam jar,Grocery,350,3/5/2023,Sunday,TRUE,8,2800,16:46,1091,Women
Bread package,Bakery,55,3/6/2023,Monday,FALSE,9,495,14:56,1011,Women
Butter,Dairy,285,3/6/2023,Monday,FALSE,16,4560,11:55,1078,Men
Jam jar,Grocery,350,3/6/2023,Monday,FALSE,5,1750,9:33,1091,Women
Butter,Dairy,285,3/6/2023,Monday,FALSE,11,3135,17:47,1078,Women
Jam jar,Grocery,350,3/6/2023,Monday,FALSE,2,700,13:35,1091,Women
Butter,Dairy,285,3/6/2023,Monday,FALSE,8,2280,17:56,1078,Women
Milk packet,Dairy,80,3/6/2023,Monday,FALSE,10,800,7:43,1022,Women
Jam jar,Grocery,350,3/6/2023,Monday,FALSE,9,3150,13:01,1091,Women
Butter,Dairy,285,3/6/2023,Monday,FALSE,18,5130,17:56,1078,Men
Jam jar,Grocery,350,3/6/2023,Monday,FALSE,3,1050,14:27,1091,Men
Eggs,Dairy,134,3/6/2023,Monday,FALSE,4,536,7:14,1041,Men
Milk packet,Dairy,80,3/6/2023,Monday,FALSE,16,1280,14:45,1022,Women
Butter,Dairy,285,3/6/2023,Monday,FALSE,14,3990,12:46,1078,Men
Eggs,Dairy,134,3/6/2023,Monday,FALSE,16,2144,18:38,1041,Men
Bread package,Bakery,55,3/6/2023,Monday,FALSE,3,165,11:29,1011,Men
Eggs,Dairy,134,3/6/2023,Monday,FALSE,13,1742,7:33,1041,Men
Butter,Dairy,285,3/6/2023,Monday,FALSE,3,855,7:14,1078,Men
Butter,Dairy,285,3/6/2023,Monday,FALSE,16,4560,7:06,1078,Women
Butter,Dairy,285,3/6/2023,Monday,FALSE,13,3705,7:02,1078,Men
Bread package,Bakery,55,3/6/2023,Monday,FALSE,17,935,13:01,1011,Men
Eggs,Dairy,134,3/6/2023,Monday,FALSE,7,938,10:26,1041,Men
Butter,Dairy,285,3/6/2023,Monday,FALSE,9,2565,18:10,1078,Men
Eggs,Dairy,134,3/6/2023,Monday,FALSE,12,1608,7:29,1041,Men
Jam jar,Grocery,350,3/6/2023,Monday,FALSE,2,700,13:40,1091,Women
Jam jar,Grocery,350,3/6/2023,Monday,FALSE,19,6650,10:46,1091,Women
Eggs,Dairy,134,3/7/2023,Tuesday,FALSE,11,1474,15:31,1041,Men
Milk packet,Dairy,80,3/7/2023,Tuesday,FALSE,3,240,7:29,1022,Men
Jam jar,Grocery,350,3/7/2023,Tuesday,FALSE,11,3850,19:29,1091,Women
Jam jar,Grocery,350,3/7/2023,Tuesday,FALSE,10,3500,14:08,1091,Women
Bread package,Bakery,55,3/7/2023,Tuesday,FALSE,9,495,17:06,1011,Men
Jam jar,Grocery,350,3/7/2023,Tuesday,FALSE,16,5600,12:40,1091,Women
Bread package,Bakery,55,3/7/2023,Tuesday,FALSE,17,935,8:11,1011,Men
Eggs,Dairy,134,3/7/2023,Tuesday,FALSE,8,1072,10:22,1041,Women
Milk packet,Dairy,80,3/7/2023,Tuesday,FALSE,13,1040,9:16,1022,Women
Milk packet,Dairy,80,3/7/2023,Tuesday,FALSE,17,1360,18:21,1022,Women
Jam jar,Grocery,350,3/7/2023,Tuesday,FALSE,9,3150,10:13,1091,Men
Bread package,Bakery,55,3/7/2023,Tuesday,FALSE,18,990,10:35,1011,Women
Butter,Dairy,285,3/7/2023,Tuesday,FALSE,1,285,15:33,1078,Women
Butter,Dairy,285,3/7/2023,Tuesday,FALSE,3,855,13:13,1078,Men
Milk packet,Dairy,80,3/7/2023,Tuesday,FALSE,15,1200,8:36,1022,Women
Milk packet,Dairy,80,3/7/2023,Tuesday,FALSE,3,240,9:00,1022,Women
Jam jar,Grocery,350,3/7/2023,Tuesday,FALSE,18,6300,8:57,1091,Men
Milk packet,Dairy,80,3/7/2023,Tuesday,FALSE,7,560,15:28,1022,Men
Eggs,Dairy,134,3/7/2023,Tuesday,FALSE,17,2278,9:16,1041,Men
Eggs,Dairy,134,3/7/2023,Tuesday,FALSE,16,2144,8:47,1041,Women
Eggs,Dairy,134,3/7/2023,Tuesday,FALSE,15,2010,7:41,1041,Women
Bread package,Bakery,55,3/7/2023,Tuesday,FALSE,19,1045,14:16,1011,Women
Butter,Dairy,285,3/7/2023,Tuesday,FALSE,17,4845,17:23,1078,Men
Eggs,Dairy,134,3/7/2023,Tuesday,FALSE,7,938,10:59,1041,Men
Jam jar,Grocery,350,3/7/2023,Tuesday,FALSE,19,6650,18:34,1091,Men
Bread package,Bakery,55,3/7/2023,Tuesday,FALSE,1,55,18:38,1011,Men
Butter,Dairy,285,3/7/2023,Tuesday,FALSE,5,1425,10:19,1078,Men
Bread package,Bakery,55,3/7/2023,Tuesday,FALSE,8,440,15:00,1011,Women
Eggs,Dairy,134,3/7/2023,Tuesday,FALSE,6,804,8:28,1041,Women
Butter,Dairy,285,3/7/2023,Tuesday,FALSE,19,5415,13:45,1078,Men
Butter,Dairy,285,3/7/2023,Tuesday,FALSE,12,3420,11:38,1078,Men
Eggs,Dairy,134,3/7/2023,Tuesday,FALSE,16,2144,11:53,1041,Men
Eggs,Dairy,134,3/7/2023,Tuesday,FALSE,1,134,19:55,1041,Men
Jam jar,Grocery,350,3/7/2023,Tuesday,FALSE,3,1050,13:57,1091,Women
Bread package,Bakery,55,3/7/2023,Tuesday,FALSE,2,110,15:18,1011,Men
Jam jar,Grocery,350,3/7/2023,Tuesday,FALSE,11,3850,13:07,1091,Women
Jam jar,Grocery,350,3/7/2023,Tuesday,FALSE,16,5600,9:01,1091,Women
Jam jar,Grocery,350,3/7/2023,Tuesday,FALSE,6,2100,15:25,1091,Women
Milk packet,Dairy,80,3/7/2023,Tuesday,FALSE,18,1440,7:28,1022,Men
Bread package,Bakery,55,3/7/2023,Tuesday,FALSE,8,440,15:12,1011,Men
Bread package,Bakery,55,3/8/2023,Wednesday,FALSE,18,990,14:00,1011,Men
Eggs,Dairy,134,3/8/2023,Wednesday,FALSE,10,1340,17:56,1041,Men
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,13,4550,13:43,1091,Men
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,14,4900,12:17,1091,Men
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,17,5950,14:57,1091,Men
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,14,4900,18:29,1091,Women
Butter,Dairy,285,3/8/2023,Wednesday,FALSE,2,570,12:39,1078,Women
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,10,3500,18:23,1091,Men
Milk packet,Dairy,80,3/8/2023,Wednesday,FALSE,14,1120,7:51,1022,Women
Eggs,Dairy,134,3/8/2023,Wednesday,FALSE,2,268,10:29,1041,Women
Butter,Dairy,285,3/8/2023,Wednesday,FALSE,19,5415,15:13,1078,Women
Milk packet,Dairy,80,3/8/2023,Wednesday,FALSE,17,1360,9:18,1022,Women
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,18,6300,15:06,1091,Women
Milk packet,Dairy,80,3/8/2023,Wednesday,FALSE,1,80,9:20,1022,Men
Milk packet,Dairy,80,3/8/2023,Wednesday,FALSE,19,1520,17:02,1022,Women
Milk packet,Dairy,80,3/8/2023,Wednesday,FALSE,2,160,8:03,1022,Women
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,10,3500,12:41,1091,Men
Bread package,Bakery,55,3/8/2023,Wednesday,FALSE,10,550,7:31,1011,Women
Butter,Dairy,285,3/8/2023,Wednesday,FALSE,17,4845,12:33,1078,Men
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,17,5950,13:06,1091,Women
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,2,700,8:18,1091,Women
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,11,3850,13:01,1091,Women
Bread package,Bakery,55,3/8/2023,Wednesday,FALSE,15,825,16:14,1011,Women
Butter,Dairy,285,3/8/2023,Wednesday,FALSE,1,285,15:40,1078,Men
Bread package,Bakery,55,3/8/2023,Wednesday,FALSE,7,385,13:21,1011,Women
Eggs,Dairy,134,3/8/2023,Wednesday,FALSE,15,2010,8:40,1041,Men
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,8,2800,16:16,1091,Men
Milk packet,Dairy,80,3/8/2023,Wednesday,FALSE,19,1520,7:29,1022,Women
Butter,Dairy,285,3/8/2023,Wednesday,FALSE,12,3420,10:41,1078,Men
Butter,Dairy,285,3/8/2023,Wednesday,FALSE,17,4845,13:44,1078,Men
Milk packet,Dairy,80,3/8/2023,Wednesday,FALSE,12,960,8:42,1022,Women
Eggs,Dairy,134,3/8/2023,Wednesday,FALSE,15,2010,18:06,1041,Women
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,17,5950,12:21,1091,Women
Milk packet,Dairy,80,3/8/2023,Wednesday,FALSE,14,1120,12:48,1022,Men
Butter,Dairy,285,3/8/2023,Wednesday,FALSE,18,5130,15:16,1078,Men
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,13,4550,8:23,1091,Women
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,14,4900,8:35,1091,Women
Milk packet,Dairy,80,3/8/2023,Wednesday,FALSE,18,1440,7:19,1022,Women
Eggs,Dairy,134,3/8/2023,Wednesday,FALSE,8,1072,7:06,1041,Men
Bread package,Bakery,55,3/8/2023,Wednesday,FALSE,14,770,13:28,1011,Women
Butter,Dairy,285,3/8/2023,Wednesday,FALSE,15,4275,17:15,1078,Men
Butter,Dairy,285,3/8/2023,Wednesday,FALSE,13,3705,19:49,1078,Women
Jam jar,Grocery,350,3/8/2023,Wednesday,FALSE,6,2100,12:23,1091,Women
Eggs,Dairy,134,3/8/2023,Wednesday,FALSE,4,536,14:33,1041,Women
Bread package,Bakery,55,3/8/2023,Wednesday,FALSE,11,605,19:39,1011,Women
Bread package,Bakery,55,3/8/2023,Wednesday,FALSE,2,110,9:58,1011,Men
Eggs,Dairy,134,3/8/2023,Wednesday,FALSE,16,2144,15:47,1041,Men
Eggs,Dairy,134,3/9/2023,Thursday,FALSE,3,402,11:37,1041,Women
Milk packet,Dairy,80,3/9/2023,Thursday,FALSE,11,880,9:48,1022,Men
Milk packet,Dairy,80,3/9/2023,Thursday,FALSE,9,720,8:18,1022,Women
Jam jar,Grocery,350,3/9/2023,Thursday,FALSE,19,6650,12:17,1091,Women
Eggs,Dairy,134,3/9/2023,Thursday,FALSE,15,2010,9:35,1041,Men
Milk packet,Dairy,80,3/9/2023,Thursday,FALSE,4,320,7:26,1022,Women
Milk packet,Dairy,80,3/9/2023,Thursday,FALSE,2,160,7:39,1022,Women
Milk packet,Dairy,80,3/9/2023,Thursday,FALSE,3,240,9:45,1022,Men
Milk packet,Dairy,80,3/9/2023,Thursday,FALSE,20,1600,7:15,1022,Men
Jam jar,Grocery,350,3/9/2023,Thursday,FALSE,10,3500,15:23,1091,Women
Eggs,Dairy,134,3/9/2023,Thursday,FALSE,17,2278,13:23,1041,Men
Milk packet,Dairy,80,3/9/2023,Thursday,FALSE,7,560,16:00,1022,Men
Bread package,Bakery,55,3/9/2023,Thursday,FALSE,14,770,13:02,1011,Men
Butter,Dairy,285,3/9/2023,Thursday,FALSE,18,5130,14:09,1078,Men
Jam jar,Grocery,350,3/9/2023,Thursday,FALSE,9,3150,13:08,1091,Women
Jam jar,Grocery,350,3/9/2023,Thursday,FALSE,6,2100,14:58,1091,Women
Eggs,Dairy,134,3/9/2023,Thursday,FALSE,18,2412,9:31,1041,Men
Bread package,Bakery,55,3/9/2023,Thursday,FALSE,18,990,13:45,1011,Women
Bread package,Bakery,55,3/9/2023,Thursday,FALSE,13,715,7:00,1011,Women
Eggs,Dairy,134,3/9/2023,Thursday,FALSE,9,1206,9:10,1041,Men
Jam jar,Grocery,350,3/9/2023,Thursday,FALSE,14,4900,13:45,1091,Women
Bread package,Bakery,55,3/9/2023,Thursday,FALSE,15,825,9:43,1011,Men
Eggs,Dairy,134,3/9/2023,Thursday,FALSE,9,1206,10:14,1041,Men
Jam jar,Grocery,350,3/10/2023,Friday,FALSE,10,3500,14:23,1091,Women
Milk packet,Dairy,80,3/10/2023,Friday,FALSE,19,1520,8:11,1022,Women
Butter,Dairy,285,3/10/2023,Friday,FALSE,11,3135,11:13,1078,Women
Milk packet,Dairy,80,3/10/2023,Friday,FALSE,6,480,8:52,1022,Women
Bread package,Bakery,55,3/10/2023,Friday,FALSE,1,55,11:59,1011,Women
Jam jar,Grocery,350,3/10/2023,Friday,FALSE,13,4550,15:30,1091,Women
Butter,Dairy,285,3/10/2023,Friday,FALSE,2,570,16:52,1078,Women
Jam jar,Grocery,350,3/10/2023,Friday,FALSE,13,4550,12:07,1091,Women
Jam jar,Grocery,350,3/10/2023,Friday,FALSE,19,6650,16:12,1091,Women
Eggs,Dairy,134,3/10/2023,Friday,FALSE,5,670,7:57,1041,Men
Jam jar,Grocery,350,3/10/2023,Friday,FALSE,10,3500,17:14,1091,Women
Milk packet,Dairy,80,3/10/2023,Friday,FALSE,15,1200,7:18,1022,Women
Jam jar,Grocery,350,3/10/2023,Friday,FALSE,13,4550,16:37,1091,Women
Eggs,Dairy,134,3/10/2023,Friday,FALSE,18,2412,18:24,1041,Men
Eggs,Dairy,134,3/10/2023,Friday,FALSE,3,402,10:25,1041,Women
Eggs,Dairy,134,3/10/2023,Friday,FALSE,16,2144,9:36,1041,Women
Bread package,Bakery,55,3/10/2023,Friday,FALSE,18,990,18:55,1011,Women
Milk packet,Dairy,80,3/10/2023,Friday,FALSE,18,1440,9:03,1022,Men
Bread package,Bakery,55,3/10/2023,Friday,FALSE,14,770,19:45,1011,Men
Butter,Dairy,285,3/10/2023,Friday,FALSE,15,4275,16:34,1078,Men
Bread package,Bakery,55,3/10/2023,Friday,FALSE,8,440,9:44,1011,Men
Butter,Dairy,285,3/10/2023,Friday,FALSE,15,4275,16:41,1078,Women
Jam jar,Grocery,350,3/10/2023,Friday,FALSE,3,1050,10:19,1091,Women
Eggs,Dairy,134,3/10/2023,Friday,FALSE,2,268,8:18,1041,Men
Bread package,Bakery,55,3/10/2023,Friday,FALSE,7,385,16:44,1011,Women
Bread package,Bakery,55,3/10/2023,Friday,FALSE,17,935,13:05,1011,Men
Butter,Dairy,285,3/10/2023,Friday,FALSE,11,3135,18:31,1078,Men
Butter,Dairy,285,3/10/2023,Friday,FALSE,15,4275,10:02,1078,Women
Eggs,Dairy,134,3/10/2023,Friday,FALSE,19,2546,8:19,1041,Men
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,9,720,9:22,1022,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,2,700,10:36,1091,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,7,2450,18:07,1091,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,12,4200,19:30,1091,Women
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,3,402,9:40,1041,Men
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,18,2412,8:43,1041,Men
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,10,800,7:57,1022,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,4,220,10:57,1011,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,6,330,10:25,1011,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,16,5600,11:34,1091,Women
Butter,Dairy,285,3/11/2023,Saturday,TRUE,17,4845,18:54,1078,Men
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,16,2144,17:03,1041,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,1,285,10:25,1078,Men
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,6,804,10:23,1041,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,11,605,10:55,1011,Women
Butter,Dairy,285,3/11/2023,Saturday,TRUE,4,1140,19:03,1078,Men
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,16,5600,19:16,1091,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,15,825,12:02,1011,Men
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,13,4550,9:04,1091,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,18,6300,8:08,1091,Women
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,1,80,7:05,1022,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,3,1050,19:49,1091,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,16,880,18:45,1011,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,9,2565,9:15,1078,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,15,4275,17:07,1078,Women
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,18,1440,7:02,1022,Women
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,1,80,8:48,1022,Women
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,13,1742,10:02,1041,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,17,5950,9:39,1091,Women
Butter,Dairy,285,3/11/2023,Saturday,TRUE,10,2850,18:57,1078,Men
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,6,480,9:32,1022,Women
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,6,480,12:29,1022,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,9,2565,9:02,1078,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,8,2280,17:33,1078,Women
Butter,Dairy,285,3/11/2023,Saturday,TRUE,2,570,8:10,1078,Men
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,5,670,12:30,1041,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,15,825,8:42,1011,Women
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,8,640,8:26,1022,Men
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,12,1608,15:46,1041,Men
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,8,440,8:30,1011,Women
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,7,938,19:31,1041,Men
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,8,640,15:34,1022,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,14,3990,9:28,1078,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,14,3990,16:02,1078,Women
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,10,1340,9:29,1041,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,10,2850,8:14,1078,Men
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,11,605,9:37,1011,Men
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,13,1040,9:27,1022,Men
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,3,1050,8:40,1091,Women
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,9,720,8:32,1022,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,16,5600,12:24,1091,Women
Butter,Dairy,285,3/11/2023,Saturday,TRUE,8,2280,7:21,1078,Men
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,9,495,16:34,1011,Men
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,13,1040,7:27,1022,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,14,770,14:57,1011,Men
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,11,880,18:06,1022,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,10,2850,14:20,1078,Men
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,4,536,13:55,1041,Men
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,6,2100,8:22,1091,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,14,770,12:08,1011,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,6,2100,13:17,1091,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,17,4845,17:37,1078,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,2,570,12:32,1078,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,15,5250,19:29,1091,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,3,165,7:37,1011,Women
Butter,Dairy,285,3/11/2023,Saturday,TRUE,10,2850,16:00,1078,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,5,275,13:03,1011,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,5,275,13:23,1011,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,17,935,8:39,1011,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,10,3500,9:18,1091,Women
Butter,Dairy,285,3/11/2023,Saturday,TRUE,8,2280,17:06,1078,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,19,5415,12:27,1078,Men
Butter,Dairy,285,3/11/2023,Saturday,TRUE,13,3705,16:05,1078,Women
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,8,1072,18:36,1041,Women
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,4,1400,12:21,1091,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,6,330,16:48,1011,Men
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,1,134,9:28,1041,Men
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,8,2800,14:06,1091,Men
Jam jar,Grocery,350,3/11/2023,Saturday,TRUE,4,1400,9:28,1091,Women
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,4,536,8:32,1041,Men
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,14,1120,8:28,1022,Men
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,3,165,7:06,1011,Women
Bread package,Bakery,55,3/11/2023,Saturday,TRUE,11,605,17:07,1011,Women
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,7,560,8:05,1022,Men
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,10,1340,7:18,1041,Women
Eggs,Dairy,134,3/11/2023,Saturday,TRUE,16,2144,7:36,1041,Men
Milk packet,Dairy,80,3/11/2023,Saturday,TRUE,16,1280,7:52,1022,Women
Milk packet,Dairy,80,3/12/2023,Sunday,TRUE,9,720,18:48,1022,Men
Butter,Dairy,285,3/12/2023,Sunday,TRUE,11,3135,11:28,1078,Men
Bread package,Bakery,55,3/12/2023,Sunday,TRUE,11,605,9:33,1011,Women
Butter,Dairy,285,3/12/2023,Sunday,TRUE,4,1140,11:03,1078,Men
